Params,Test MSE,Test R2,Train Time
"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 5, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0031760529285622023,0.7240638773401398,0.6565372943878174
"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 6, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.00329927202354711,0.7133585773742526,1.0863382816314697
"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 10, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003782764512390313,0.6713526518725781,3.0836703777313232
"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 20, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0038537803485341154,0.6651827816236462,4.380465269088745
"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 50, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0038537803485341154,0.6651827816236462,4.396934270858765
"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 100, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0038537803485341154,0.6651827816236462,4.386138439178467
"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 3, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.002987621477854276,0.7404348399988306,0.20758676528930664
"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 4, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0027828661699665995,0.7582240226804078,0.34306764602661133
"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 5, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003272892830912793,0.7156504069810427,0.5497331619262695
"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 6, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0032853043163370743,0.7145720946098517,0.9206202030181885
"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 10, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003763672164113667,0.6730113989635198,2.274686098098755
"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 20, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036203987486775587,0.685459022357999,2.9265646934509277
"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 50, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036203987486775587,0.685459022357999,2.845338821411133
"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 100, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036203987486775587,0.685459022357999,2.842867374420166
"{'n_estimators': 100, 'learning_rate': 0.2, 'max_depth': 3, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0029533728290913924,0.7434103695503005,0.1994037628173828
"{'n_estimators': 100, 'learning_rate': 0.2, 'max_depth': 4, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0029506299355400926,0.7436486726984024,0.34444308280944824
"{'n_estimators': 100, 'learning_rate': 0.2, 'max_depth': 5, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0034302682343244763,0.7019776000108169,0.5156600475311279
"{'n_estimators': 100, 'learning_rate': 0.2, 'max_depth': 6, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0033282681071674968,0.7108393917477862,0.7885448932647705
"{'n_estimators': 100, 'learning_rate': 0.2, 'max_depth': 10, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036588569277436816,0.682117767959928,1.1188838481903076
"{'n_estimators': 100, 'learning_rate': 0.2, 'max_depth': 20, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003690635381317172,0.6793568494675637,1.4000506401062012
"{'n_estimators': 100, 'learning_rate': 0.2, 'max_depth': 50, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036820976873868975,0.6800986060480005,1.4244694709777832
"{'n_estimators': 100, 'learning_rate': 0.2, 'max_depth': 100, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036820976873868975,0.6800986060480005,1.4130866527557373
"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 3, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003009762751471965,0.7385112016558191,0.20217227935791016
"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 4, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0029511627602507025,0.7436023807794672,0.35955047607421875
"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 5, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003783065181594131,0.671326529671163,0.3923828601837158
"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 6, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003590757901797205,0.6880342251472742,0.4003117084503174
"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 10, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003303647685302415,0.7129784189933983,0.4798424243927002
"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 20, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0033591551814923445,0.7081559164653501,0.5678718090057373
"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 50, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0033591551814923445,0.7081559164653501,0.5832486152648926
"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 100, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0033591551814923445,0.7081559164653501,0.5743451118469238
"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.004135855331564064,0.6406760498822877,0.42670202255249023
"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 4, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0037796296211675923,0.6716250118578853,0.7951951026916504
"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 5, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003673454461322148,0.6808495312816865,1.3681776523590088
"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 6, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0037768797095602932,0.6718639247361158,2.242851734161377
"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 10, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.004134152351665085,0.6408240051213412,6.213774919509888
"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 20, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.004280304039452762,0.6281263168411328,7.881255626678467
"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 50, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.004280304039452762,0.6281263168411328,7.899400234222412
"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 100, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.004280304039452762,0.6281263168411328,7.891969680786133
"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 3, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.00322568986248082,0.7197514104530001,0.40541768074035645
"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 4, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0028174841404920953,0.7552164063792894,0.6699860095977783
"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 5, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0031096788820631507,0.7298304679632011,1.0795085430145264
"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 6, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003214599390741261,0.7207149528873097,1.7229149341583252
"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 10, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003768511051635725,0.6725909954340898,4.364561080932617
"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 20, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.00385480260406773,0.6650939678555328,5.641074180603027
"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 50, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.00385480260406773,0.6650939678555328,5.64211106300354
"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 100, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.00385480260406773,0.6650939678555328,5.667503833770752
"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 3, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003018055239001185,0.7377907486572433,0.3901705741882324
"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 4, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0027719616637128432,0.7591714083955898,0.6496515274047852
"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 5, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003213041484046083,0.7208503041369905,1.0169105529785156
"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 6, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003284378531401921,0.7146525269928029,1.5999724864959717
"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 10, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0037636340316764493,0.6730147119173999,2.2584609985351562
"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 20, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036203777838127145,0.6854608437897092,2.842087507247925
"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 50, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036203777838127145,0.6854608437897092,2.8705642223358154
"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 100, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036203777838127145,0.6854608437897092,2.8609671592712402
"{'n_estimators': 200, 'learning_rate': 0.2, 'max_depth': 3, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.002922099351274519,0.7461274156465014,0.38544321060180664
"{'n_estimators': 200, 'learning_rate': 0.2, 'max_depth': 4, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0029504553939629983,0.7436638369060241,0.669823408126831
"{'n_estimators': 200, 'learning_rate': 0.2, 'max_depth': 5, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0034109624830177343,0.7036548876002997,0.8833374977111816
"{'n_estimators': 200, 'learning_rate': 0.2, 'max_depth': 6, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003324487900507483,0.7111678168691803,0.8867459297180176
"{'n_estimators': 200, 'learning_rate': 0.2, 'max_depth': 10, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036588569277436816,0.682117767959928,1.1636295318603516
"{'n_estimators': 200, 'learning_rate': 0.2, 'max_depth': 20, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003690635381317172,0.6793568494675637,1.4493227005004883
"{'n_estimators': 200, 'learning_rate': 0.2, 'max_depth': 50, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036820976873868975,0.6800986060480005,1.447584629058838
"{'n_estimators': 200, 'learning_rate': 0.2, 'max_depth': 100, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036820976873868975,0.6800986060480005,1.4546332359313965
"{'n_estimators': 200, 'learning_rate': 0.5, 'max_depth': 3, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.002962446549730746,0.742622042860652,0.3981747627258301
"{'n_estimators': 200, 'learning_rate': 0.5, 'max_depth': 4, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0029505302589122344,0.743657332624049,0.39977216720581055
"{'n_estimators': 200, 'learning_rate': 0.5, 'max_depth': 5, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003783065181594131,0.671326529671163,0.44457244873046875
"{'n_estimators': 200, 'learning_rate': 0.5, 'max_depth': 6, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003590757901797205,0.6880342251472742,0.45064806938171387
"{'n_estimators': 200, 'learning_rate': 0.5, 'max_depth': 10, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003303647685302415,0.7129784189933983,0.5251555442810059
"{'n_estimators': 200, 'learning_rate': 0.5, 'max_depth': 20, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0033591551814923445,0.7081559164653501,0.6099569797515869
"{'n_estimators': 200, 'learning_rate': 0.5, 'max_depth': 50, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0033591551814923445,0.7081559164653501,0.631549596786499
"{'n_estimators': 200, 'learning_rate': 0.5, 'max_depth': 100, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0033591551814923445,0.7081559164653501,0.6051959991455078
"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036501792067609256,0.6828716901190872,0.6272797584533691
"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 4, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0032605144074675115,0.7167258469207918,1.1527175903320312
"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 5, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003295839133129853,0.7136568275900268,2.0470595359802246
"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 6, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003525826211621774,0.6936755035603739,3.2914023399353027
"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 10, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.00381399868096456,0.66863902097135,9.44330096244812
"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 20, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003957148699564164,0.656202118319056,12.53572964668274
"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 50, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003957148699564164,0.656202118319056,12.537081956863403
"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 100, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003957148699564164,0.656202118319056,12.538621664047241
"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 3, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0031797923961852477,0.7237389916345408,0.5817315578460693
"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 4, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.002809150539593525,0.7559404313157337,0.942413330078125
"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 5, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0031010222578852116,0.7305825572276787,1.5153167247772217
"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 6, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003201840611087507,0.7218234382516018,2.4424846172332764
"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 10, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0037684802260749004,0.6725936735650668,4.433034181594849
"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 20, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0038547782380698717,0.6650960847783691,5.66994309425354
"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 50, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0038547782380698717,0.6650960847783691,5.67598032951355
"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 100, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0038547782380698717,0.6650960847783691,5.667356491088867
"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 3, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0029930232658752155,0.7399655315598799,0.5822069644927979
"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 4, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.002751829361930211,0.7609205068580744,0.9759006500244141
"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 5, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0031962713210959203,0.7223072992957382,1.483694076538086
"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 6, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0032836803027689906,0.7147131892380596,1.7096045017242432
"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 10, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0037636340316764493,0.6730147119173999,2.276700496673584
"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 20, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036203777838127145,0.6854608437897092,2.880767583847046
"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 50, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036203777838127145,0.6854608437897092,2.920480251312256
"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 100, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036203777838127145,0.6854608437897092,2.8932721614837646
"{'n_estimators': 300, 'learning_rate': 0.2, 'max_depth': 3, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.002869513024207452,0.7506961264086293,0.5770058631896973
"{'n_estimators': 300, 'learning_rate': 0.2, 'max_depth': 4, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0029508369536624304,0.7436306869219425,0.8729169368743896
"{'n_estimators': 300, 'learning_rate': 0.2, 'max_depth': 5, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0034109624830177343,0.7036548876002997,0.9319651126861572
"{'n_estimators': 300, 'learning_rate': 0.2, 'max_depth': 6, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003324487900507483,0.7111678168691803,0.9478092193603516
"{'n_estimators': 300, 'learning_rate': 0.2, 'max_depth': 10, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036588569277436816,0.682117767959928,1.1929059028625488
"{'n_estimators': 300, 'learning_rate': 0.2, 'max_depth': 20, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003690635381317172,0.6793568494675637,1.48757004737854
"{'n_estimators': 300, 'learning_rate': 0.2, 'max_depth': 50, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036820976873868975,0.6800986060480005,1.494579553604126
"{'n_estimators': 300, 'learning_rate': 0.2, 'max_depth': 100, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0036820976873868975,0.6800986060480005,1.483621597290039
"{'n_estimators': 300, 'learning_rate': 0.5, 'max_depth': 3, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0029582157835487182,0.7429896126847096,0.4636690616607666
"{'n_estimators': 300, 'learning_rate': 0.5, 'max_depth': 4, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0029505302589122344,0.743657332624049,0.446636438369751
"{'n_estimators': 300, 'learning_rate': 0.5, 'max_depth': 5, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003783065181594131,0.671326529671163,0.48548293113708496
"{'n_estimators': 300, 'learning_rate': 0.5, 'max_depth': 6, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003590757901797205,0.6880342251472742,0.4895470142364502
"{'n_estimators': 300, 'learning_rate': 0.5, 'max_depth': 10, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003303647685302415,0.7129784189933983,0.6212713718414307
"{'n_estimators': 300, 'learning_rate': 0.5, 'max_depth': 20, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0033591551814923445,0.7081559164653501,0.704601526260376
"{'n_estimators': 300, 'learning_rate': 0.5, 'max_depth': 50, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0033591551814923445,0.7081559164653501,0.6915493011474609
"{'n_estimators': 300, 'learning_rate': 0.5, 'max_depth': 100, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0033591551814923445,0.7081559164653501,0.6636538505554199
"{'n_estimators': 500, 'learning_rate': 0.01, 'max_depth': 3, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.00328744977371743,0.7143856968374647,1.0020849704742432
"{'n_estimators': 500, 'learning_rate': 0.01, 'max_depth': 4, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.002876249814385792,0.7501108327114534,1.8390142917633057
"{'n_estimators': 500, 'learning_rate': 0.01, 'max_depth': 5, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0031177173761527364,0.7291320819661804,3.160921573638916
"{'n_estimators': 500, 'learning_rate': 0.01, 'max_depth': 6, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0034267107116057625,0.7022866783062219,5.215792655944824
"{'n_estimators': 500, 'learning_rate': 0.01, 'max_depth': 10, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.00371632774494914,0.6771246917038132,15.52256989479065
"{'n_estimators': 500, 'learning_rate': 0.01, 'max_depth': 20, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0039022940605648614,0.6609679004819577,21.865808486938477
"{'n_estimators': 500, 'learning_rate': 0.01, 'max_depth': 50, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003901942017943096,0.6609984860163447,21.903398275375366
"{'n_estimators': 500, 'learning_rate': 0.01, 'max_depth': 100, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003901942017943096,0.6609984860163447,21.79165029525757
"{'n_estimators': 500, 'learning_rate': 0.05, 'max_depth': 3, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0031797970804535156,0.7237385846643636,0.9606294631958008
"{'n_estimators': 500, 'learning_rate': 0.05, 'max_depth': 4, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.002826929755498568,0.754395769431591,1.5761125087738037
"{'n_estimators': 500, 'learning_rate': 0.05, 'max_depth': 5, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003074151112246039,0.7329171278113176,2.5031323432922363
"{'n_estimators': 500, 'learning_rate': 0.05, 'max_depth': 6, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.003200966968786956,0.7218993404718821,3.446399211883545
"{'n_estimators': 500, 'learning_rate': 0.05, 'max_depth': 10, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0037684802260749004,0.6725936735650668,4.569868803024292
"{'n_estimators': 500, 'learning_rate': 0.05, 'max_depth': 20, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0038547782380698717,0.6650960847783691,5.811829566955566
"{'n_estimators': 500, 'learning_rate': 0.05, 'max_depth': 50, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0038547782380698717,0.6650960847783691,5.8188934326171875
"{'n_estimators': 500, 'learning_rate': 0.05, 'max_depth': 100, 'tree_method': 'hist', 'use_label_encoder': False, 'eval_metric': 'rmse'}",0.0038547782380698717,0.6650960847783691,5.793416738510132
